user_id,total_questions,avg_time_spent,total_sessions,most_common_answer
u12468,9,25333.333333333332,9,a
u124680,30,25033.2,16,a
u124681,30,24733.166666666668,16,b
u124682,30,31299.833333333332,16,a
u124683,53,25226.30188679245,39,b
u124684,10,14199.7,6,b
u124685,30,14566.533333333333,16,b
u124686,1,26000.0,1,b
u124687,30,33866.53333333333,16,b
u124688,422,27928.855450236966,332,a
u124689,13,26769.076923076922,7,b
u12469,459,25769.04357298475,418,b
u124690,60,24533.283333333333,32,d
u124691,665,31172.885714285716,415,b
u124692,50,27699.9,36,c
u124693,4,19000.0,4,c
u124694,654,22990.776758409786,478,b
u124695,30,27599.966666666667,16,d
u124696,4,18250.0,4,b
u124697,334,22083.829341317367,314,b
u124698,30,49833.13333333333,16,b
u124699,30,12399.8,16,c
u1247,3832,23609.034446764093,2528,b
u12470,130,22761.53846153846,129,c
u124700,26,62346.153846153844,14,b
u124701,1,22000.0,1,c
u124702,3,5000.0,3,a
u124703,4,17750.0,4,c
u124704,1110,18744.13963963964,1041,b
u124705,100,17429.95,86,a
u124706,35,22799.885714285716,21,b
u124707,40,43874.875,26,a
u124708,55,19654.436363636363,40,a
u124709,3573,35094.30142737195,2565,b
u12471,791,36116.25537294564,499,b
u124710,80,19887.4375,51,d
u124711,50,21439.92,36,a
u124712,49,55346.836734693876,35,c
u124713,30,35999.86666666667,16,b
u124714,1,10000.0,1,c
u124715,10,15200.0,6,c
u124716,449,17396.429844097995,429,a
u124717,30,31633.166666666668,16,c
u124718,7,32999.71428571428,5,a
u124719,52,10442.26923076923,37,c
u12472,405,25935.74074074074,325,a
u124720,30,26533.3,16,c
u124721,50,25539.92,36,c
u124722,4,169750.0,4,c
u124723,1,28000.0,1,d
u124724,7,17571.14285714286,5,b
u124725,495,23783.826262626262,346,a
u124726,7,22285.571428571428,5,c
u124727,338,29440.80769230769,323,c
u124728,4,20750.0,4,c
u124729,40,23324.875,26,a
u12473,530,21162.264150943396,530,b
u124730,75,16866.613333333335,61,c
u124731,30,20933.2,16,b
u124732,848,37555.40566037736,721,c
u124733,45,43177.666666666664,31,a
u124734,41,30487.682926829268,27,b
u124735,2,19000.0,2,b
u124736,145,21717.21379310345,131,a
u124737,3,27333.333333333332,3,b
u124738,3,24666.666666666668,3,a
u124739,4,19500.0,4,b
u12474,10,18600.0,10,b
u124740,362,17701.58287292818,269,a
u124741,67,19746.149253731342,41,d
u124742,2600,21907.595,1716,a
u124743,30,22099.9,16,a
u124744,7,16142.857142857143,7,b
u124745,3,20333.333333333332,3,d
u124746,10,17999.8,8,c
u124747,2,20000.0,2,b
u124748,2186,25119.395242451967,2172,a
u124749,30,25766.433333333334,16,d
u12475,320,25353.125,317,b
u124750,30,19233.166666666668,16,a
u124751,30,29733.2,16,d
u124752,4,9750.0,4,b
u124753,2,23500.0,2,a
u124754,30,17299.866666666665,16,a
u124755,30,31633.233333333334,16,b
u124756,30,26799.833333333332,16,b
u124757,30,18566.5,16,a
u124758,30,23133.233333333334,16,c
u124759,10,24099.8,6,d
u12476,280,20821.39285714286,238,a
u124760,30,25299.9,16,b
u124761,26,27499.884615384617,15,c
u124762,83,25265.0,69,c
u124763,50,23999.9,36,b
u124764,4,24500.0,4,a
u124765,30,35233.2,16,b
u124766,1,21000.0,1,b
u124767,50,24799.94,36,a
u124768,54,21259.222222222223,40,b
u124769,4,18500.0,4,b
u12477,334,29314.260479041917,249,c
u124770,40,24424.925,26,d
u124771,30,21033.166666666668,16,b
u124772,32,21343.625,18,b
u124773,30,31933.2,16,a
u124774,758,35647.711081794194,385,b
u124775,140,25557.128571428573,123,a
u124776,4,19000.0,4,b
u124777,7,15857.0,5,a
u124778,1,23000.0,1,b
u124779,50,19799.9,21,c
u124780,26,23038.346153846152,15,a
u124781,30,30933.233333333334,16,c
u124782,40,26324.875,26,b
u124783,4,25000.0,4,b
u124784,60,24933.283333333333,46,a
u124785,7,22571.285714285714,5,b
u124786,30,23366.466666666667,16,a
u124787,30,35499.9,16,d
u124788,379,16638.511873350923,365,b
u124789,1,15000.0,1,a
u12479,516,29747.972868217053,368,b
u124790,4,25250.0,4,d
u124791,30,32866.5,16,d
u124792,30,11999.8,16,b
u124793,2,17000.0,2,d
u124794,2,5500.0,2,a
u124795,1977,27225.566009104703,1694,b
u124796,40,23524.825,26,a
u124797,10,11300.0,10,a
u124798,50,26379.94,36,c
u124799,30,25466.5,16,b
u1248,1164,34113.37542955326,727,a
u12480,39,14000.0,39,a
u124800,66,31590.848484848484,52,a
u124801,211,18720.34597156398,195,b
u124802,47,25850.91489361702,32,c
u124803,40,36574.95,26,c
u124804,3,19666.666666666668,3,a
u124805,30,22166.466666666667,16,a
u124806,7,26714.0,5,a
u124807,62,23419.33870967742,48,b
u124808,40,34399.875,26,a
u124809,40,1949.875,26,c
u12481,203,29970.41379310345,161,b
u124810,7,20285.428571428572,5,a
u124811,30,29366.533333333333,16,a
u124812,7,20714.14285714286,5,b
u124813,1285,26559.534630350194,914,b
u124814,30,23899.766666666666,16,c
u124815,2,18500.0,2,a
u124816,3,18666.666666666668,3,a
u124817,30,29999.966666666667,16,a
u124818,46,24130.391304347828,32,b
u124819,3,18333.333333333332,3,b
u12482,10,25800.0,10,b
u124820,30,5199.9,16,b
u124821,30,14066.533333333333,16,a
u124822,1922,25865.723204994796,1476,b
u124823,60,68166.65,46,c
u124824,415,20284.33734939759,400,a
u124825,30,23599.9,16,a
u124826,1150,24706.811304347826,741,b
u124827,1,22000.0,1,a
u124828,4,26750.0,4,b
u124829,30,19933.2,16,b
u12483,867,17452.13379469435,859,b
u124830,7,25285.428571428572,5,a
u124831,10,17599.9,6,d
u124832,30,6533.2,16,a
u124833,30,33299.9,16,b
u124834,35,21457.085714285713,21,b
u124835,30,8633.166666666666,16,b
u124836,30,25599.933333333334,16,c
u124837,2,13000.0,2,a
u124838,3,20000.0,3,b
u124839,10,19899.7,6,a
u12484,28,18750.0,28,a
u124840,30,41399.86666666667,16,d
u124841,40,21199.9,26,c
u124842,30,17333.266666666666,16,b
u124843,30,23866.5,16,a
u124844,3,16000.0,3,a
u124845,4,8000.0,4,b
u124846,43,27278.976744186046,23,a
u124847,7,15142.857142857143,5,b
u124848,30,35399.86666666667,16,b
u124849,26,37576.730769230766,15,d
u12485,29,15931.034482758621,29,b
u124850,20,29100.0,20,a
u124851,40,15549.9,26,d
u124852,167,24071.838323353295,153,a
u124853,52,31230.653846153848,38,c
u124854,3,17333.333333333332,3,a
u124855,2,20500.0,2,b
u124856,50,23399.96,36,a
u124857,37,22891.81081081081,23,b
u124858,3,19000.0,3,a
u124859,241,28020.738589211618,231,b
u12486,20,28750.0,20,c
u124860,4,6750.0,4,b
u124861,30,24433.233333333334,16,a
u124862,217,23193.534562211982,199,b
u124863,1,15000.0,1,c
u124864,4,9750.0,4,a
u124865,115,22199.965217391305,99,b
u124866,4,19750.0,4,b
u124867,488,32542.90163934426,267,a
u124868,30,26866.6,16,d
u124869,542,21892.89298892989,376,c
u12487,6056,17431.967965653897,6035,a
u124870,34,27029.323529411766,20,d
u124871,13,17846.153846153848,7,b
u124872,30,20699.833333333332,16,c
u124873,30,25499.866666666665,16,a
u124874,10,19399.9,6,c
u124875,2,29000.0,2,c
u124876,3,21666.666666666668,3,b
u124877,1,10000.0,1,c
u124878,11,26272.727272727272,11,a
u124879,4485,21686.410479375696,3203,b
u12488,411,31289.47201946472,224,b
u124880,30,24433.2,16,b
u124881,4,22500.0,4,a
u124882,4,17000.0,4,a
u124883,38,52710.39473684211,24,c
u124884,4,17000.0,4,d
u124885,30,30066.533333333333,16,b
u124886,819,29860.771672771672,468,c
u124887,30,37366.6,16,a
u124888,4,18250.0,4,b
u124889,30,26266.5,16,d
u12489,14,18571.428571428572,14,a
u124890,115,23521.721739130433,92,c
u124891,30,31566.533333333333,16,b
u124892,1892,21503.11575052854,1604,a
u124893,4,23500.0,4,a
u124894,102,30352.92156862745,88,b
u124895,4910,24857.73014256619,3330,a
u124896,1084,38404.96586715867,902,b
u124897,10,16899.7,6,b
u124898,30,4933.133333333333,16,b
u124899,50,33099.88,36,b
u1249,6349,29013.486060796975,3851,b
u12490,64,24796.875,64,b
u124900,30,32699.966666666667,16,a
u124901,40,24274.85,26,b
u124902,30,25599.9,16,b
u124903,10,15599.6,6,b
u124904,42,25523.809523809523,28,d
u124905,4,22500.0,4,b
u124906,108,37833.28703703704,94,b
u124907,30,18666.5,16,d
u124908,40,30074.875,26,b
u124909,30,31999.9,16,b
u12491,937,30080.931696905016,428,b
u124910,30,25499.833333333332,16,b
u124911,30,33133.23333333333,16,a
u124912,74,23499.972972972973,60,a
u124913,11,23454.272727272728,7,a
u124914,705,20290.70780141844,535,a
u124915,36,18416.583333333332,22,a
u124916,252,20230.146825396827,176,a
u124917,30,25233.2,16,a
u124918,181,17530.3591160221,165,b
u124919,80,18649.925,66,b
u12492,3,25666.666666666668,3,a
u124920,7,19000.0,5,b
u124921,35,38142.77142857143,21,d
u124922,209,16803.822966507178,183,b
u124923,521,15692.796545105566,333,a
u124924,7,14571.42857142857,5,c
u124925,30,17299.9,16,d
u124926,619,20038.741518578354,542,b
u124927,30,26966.533333333333,16,b
u124928,30,24266.566666666666,16,b
u124929,30,21666.433333333334,16,b
u12493,605,21748.730578512397,558,c
u124930,30,16866.6,16,c
u124931,7,22571.285714285714,5,b
u124932,1582,43438.68204804046,1402,b
u124933,40,16400.0,26,b
u124934,229,19921.379912663757,223,c
u124935,4,17750.0,4,b
u124936,2,23500.0,2,b
u124937,2617,27945.24952235384,1809,c
u124938,30,18300.033333333333,16,c
u124939,120,20033.291666666668,106,d
u12494,1444,28128.808864265928,1432,a
u124940,2,24500.0,2,b
u124941,65,24907.66153846154,51,a
u124942,810,18116.04691358025,796,b
u124943,30,22433.2,16,b
u124944,642,24985.903426791276,422,b
u124945,30,23666.6,16,d
u124946,528,20552.998106060608,350,b
u124947,3,19666.666666666668,3,d
u124948,32,36843.59375,18,d
u124949,30,35399.86666666667,16,c
u12495,1384,25381.50289017341,1384,b
u124950,7,19000.0,5,b
u124951,4,5000.0,4,a
u124952,42,32595.071428571428,28,b
u124953,7,14714.0,5,b
u124954,4,19250.0,4,b
u124955,44,22045.31818181818,24,c
u124956,1,22000.0,1,b
u124957,13,54768.92307692308,7,b
u124958,30,19233.2,16,c
u124959,4,16750.0,4,a
u12496,2488,23411.534565916398,1198,c
u124960,4,8250.0,4,b
u124961,13,22538.153846153848,7,c
u124962,484,18838.8326446281,461,b
u124963,97,30731.927835051545,82,a
u124964,30,14366.466666666667,16,a
u124965,133,27578.90977443609,99,c
u124966,30,24399.933333333334,16,c
u124967,50,34499.92,36,b
u124968,4,17500.0,4,c
u124969,500,22193.974,377,a
u12497,689,23835.924528301886,461,c
u124970,32,17374.8125,18,b
u124971,40,23024.9,26,b
u124972,30,31133.233333333334,16,c
u124973,138,30275.347826086956,124,b
u124974,58,27034.41379310345,44,d
u124975,3,15333.333333333334,3,b
u124976,261,23796.92337164751,193,a
u124977,3,23000.0,3,b
u124978,30,18666.566666666666,16,d
u124979,7,17142.714285714286,5,d
u12498,389,31832.912596401027,308,b
u124980,30,38166.433333333334,16,b
u124981,40,26724.85,26,a
u124982,13,30307.384615384617,7,b
u124983,673,23267.40118870728,527,a
u124984,1,10000.0,1,c
u124985,30,33466.5,16,d
u124986,5,16200.0,5,a
u124987,4,16750.0,4,a
u124988,3,17000.0,3,a
u124989,7,22285.714285714286,5,c
u12499,454,23565.91189427313,268,b
u124990,3008,22014.280252659573,2091,b
u124991,7,21428.571428571428,5,d
u124992,1,20000.0,1,a
u124993,40,23374.925,26,b
u124994,30,16999.866666666665,16,a
u124995,5225,22380.22909090909,4038,b
u124996,1,18000.0,1,d
u124997,30,15733.1,16,a
u124998,4,19750.0,4,b
u124999,30,25299.833333333332,16,b
u125,75,23999.97333333333,70,b
u1250,846,39872.32978723404,510,b
u12500,608,26916.111842105263,498,b
u125000,70,25357.071428571428,56,a
u125001,348,22531.583333333332,295,b
u125002,40,21674.95,26,b
u125003,7,21142.571428571428,5,d
u125004,37,22054.135135135137,23,b
u125005,4,98500.0,4,c
u125006,268,16929.097014925374,228,b
u125007,50,23459.9,36,a
u125008,30,23166.533333333333,16,b
u125009,30,24066.566666666666,16,b
u12501,5,35200.0,5,a
u125010,13,18615.23076923077,7,b
u125011,30,13499.966666666667,16,b
u125012,30,13333.2,16,d
u125013,30,26033.166666666668,16,a
u125014,352,22366.43181818182,233,b
u125015,31,21515.967741935485,17,b
u125016,40,38299.9,26,a
u125017,41,5902.317073170731,27,b
u125018,82,22414.59756097561,67,c
u125019,50,29599.9,36,b
u125020,30,32933.2,16,d
u125021,30,26266.566666666666,16,b
u125022,30,29499.9,16,d
u125023,45,18555.4,31,c
u125024,4,20750.0,4,b
u125025,269,18847.553903345724,234,c
u125026,1525,33758.678032786884,779,b
u125027,4,21250.0,4,b
u125028,1,28000.0,1,b
u125029,30,29833.166666666668,16,d
u12503,7,31142.85714285714,7,a
u125030,30,28033.2,16,b
u125031,1396,25936.164756446993,1013,b
u125032,40,23274.925,26,c
u125033,4,6250.0,4,a
u125034,2,12500.0,2,d
u125035,1443,31079.661122661124,903,b
u125036,553,34517.179023508135,491,b
u125037,26,22961.384615384617,22,a
u125038,2,20500.0,2,c
u125039,249,27485.935742971888,228,c
u12504,117,19461.504273504273,98,b
u125040,30,23266.566666666666,16,c
u125041,96,21041.614583333332,81,b
u125042,30,11299.933333333332,16,b
u125043,2,21500.0,2,b
u125044,37,33216.05405405405,23,b
u125045,50,24759.96,36,a
u125046,36,17972.166666666668,22,b
u125047,30,28466.533333333333,16,b
u125048,30,31966.633333333335,16,b
u125049,40,46074.85,26,c
u12505,8,19375.0,8,a
u125050,82,28451.182926829268,68,a
u125051,30,34766.566666666666,16,b
u125052,3,18666.666666666668,3,b
u125053,10,16499.9,6,a
u125054,62,30870.90322580645,47,a
u125055,10,19699.8,6,b
u125056,10,23699.8,6,a
u125057,30,7399.866666666667,16,a
u125058,50,35759.96,36,b
u125059,30,8999.933333333332,16,c
u12506,610,30709.788524590163,476,a
u125060,65,17646.123076923075,51,c
u125061,1343,25732.643335815337,977,b
u125062,72,33611.055555555555,58,b
u125063,30,6233.1,16,a
u125064,302,18062.89735099338,286,b
u125065,30,6499.8,16,b
u125066,30,18499.966666666667,16,b
u125067,361,22714.6675900277,316,a
u125068,3,28333.333333333332,3,b
u125069,40,19674.95,26,a
u12507,2378,30443.95836837679,1129,b
u125070,30,15999.866666666667,16,a
u125071,30,20533.166666666668,16,d
u125072,558,25566.28494623656,484,c
u125073,40,23799.925,26,b
u125074,1146,20883.047993019198,1002,a
u125075,88,37284.068181818184,52,a
u125076,30,3533.233333333333,16,b
u125077,4,23500.0,4,a
u125078,30,10366.566666666668,16,b
u125079,10,22399.7,6,b
u12508,335,20516.36417910448,273,c
u125080,222,28851.3018018018,172,a
u125081,30,16699.833333333332,16,a
u125082,30,26299.833333333332,16,a
u125083,30,18566.533333333333,16,a
u125084,40,31899.875,26,b
u125085,30,13266.633333333333,26,d
u125086,497,24567.378269617708,382,c
u125087,50,17719.88,36,b
u125088,30,22466.433333333334,16,c
u125089,81,24345.62962962963,67,a
u12509,24,46875.0,12,b
u125090,30,26333.233333333334,16,a
u125091,46,23195.58695652174,31,b
u125092,30,31066.5,16,d
u125093,2,27500.0,2,d
u125094,60,21249.916666666668,46,b
u125095,14,16428.571428571428,14,a
u125096,4,19000.0,4,a
u125097,4,20000.0,4,b
u125098,30,21033.2,16,b
u125099,30,34433.166666666664,16,b
u1251,1705,32007.454545454544,1117,a
u12510,1145,13546.722270742359,1089,b
u125100,147,27714.136054421768,104,b
u125101,30,18833.1,16,b
u125102,3,20333.333333333332,3,b
u125103,2781,20966.83674937073,2064,a
u125104,4,18000.0,4,a
u125105,40,28449.95,26,b
u125106,50,28059.92,36,b
u125107,70,21528.52857142857,56,b
u125108,30,43499.8,16,a
u125109,65,18122.96923076923,51,a
u12511,3949,20175.484173208406,3875,a
u125110,250,35604.0,250,b
u125111,507,22447.721893491125,467,b
u125112,4,17000.0,4,b
u125113,40,24649.875,26,c
u125114,4,18000.0,4,a
u125115,30,8566.533333333333,16,b
u125116,4,16500.0,4,d
u125117,1862,21189.51127819549,1167,c
u125118,30,35499.9,16,a
u125119,28,22035.64285714286,25,b
u12512,4133,21089.281393660778,4123,a
u125120,52,19903.73076923077,38,b
u125121,30,24766.566666666666,16,b
u125122,5,18000.0,5,a
u125123,30,25333.366666666665,16,c
u125124,3,22666.666666666668,3,d
u125125,2591,24220.595908915475,1414,b
u125126,50,27179.9,36,c
u125127,320,31040.603125,90,c
u125128,4,18000.0,4,a
u125129,22,33454.27272727273,14,b
u12513,566,39538.84628975265,498,b
u125130,30,22666.5,16,b
u125131,3,21000.0,3,b
u125132,306,26892.098039215685,192,c
u125133,264,22272.704545454544,249,b
u125134,30,13933.133333333333,16,b
u125135,30,16599.866666666665,16,d
u125136,461,17832.79175704989,302,b
u125137,4,23750.0,4,c
u125138,1627,26320.79655808236,1085,b
u125139,7,30857.0,5,d
u12514,471,32874.64968152866,235,b
u125140,30,19999.833333333332,16,c
u125141,31,32483.83870967742,17,b
u125142,40,15049.9,26,a
u125143,50,29219.88,36,c
u125144,50,49859.96,36,a
u125145,161,28248.39751552795,138,b
u125146,30,31566.5,16,b
u125147,30,32666.566666666666,16,c
u125148,61,21901.590163934427,47,a
u125149,40,29649.85,26,d
u12515,47,12872.340425531915,47,b
u125150,43,28116.25581395349,29,d
u125151,30,20799.8,16,c
u125152,4,21500.0,4,c
u125153,4,30250.0,4,b
u125154,4,21250.0,4,c
u125155,932,43487.07081545064,631,a
u125156,30,23266.533333333333,16,b
u125157,1,17000.0,1,b
u125158,2,20500.0,2,a
u125159,2,34000.0,2,a
u12516,1397,20249.818897637797,1366,a
u125160,30,21433.266666666666,16,b
u125161,50,19399.94,36,b
u125162,30,22733.2,16,c
u125163,30,28433.166666666668,16,a
u125164,40,27774.95,26,d
u125165,2,20500.0,2,b
u125166,3,20666.666666666668,3,b
u125167,50,14059.94,36,a
u125168,32,22437.34375,18,a
u125169,4,22750.0,4,c
u12517,119,28016.806722689074,119,c
u125170,31,20258.064516129034,31,a
u125171,30,18533.266666666666,16,b
u125172,13,15845.923076923076,7,a
u125173,30,9766.533333333333,16,a
u125174,114,20684.19298245614,99,a
u125175,40,27324.875,26,b
u125176,30,32866.46666666667,16,b
u125177,30,20499.833333333332,16,b
u125178,1050,24056.185714285715,1024,c
u125179,158,22227.82911392405,142,b
u12518,149,20261.74496644295,131,a
u125180,30,4066.5333333333333,16,a
u125181,34,21588.058823529413,20,a
u125182,30,22166.533333333333,16,b
u125183,30,27999.9,16,b
u125184,30,28866.5,16,b
u125185,7,22428.428571428572,5,b
u125186,40,9324.8,26,c
u125187,3,22666.666666666668,3,a
u125188,54,26629.51851851852,39,d
u125189,262,31301.51145038168,231,a
u12519,321,26950.155763239876,321,b
u125190,40,34674.9,26,b
u125191,7,11142.857142857143,5,c
u125192,1466,23289.901773533424,1452,c
u125193,424,26047.14386792453,295,c
u125194,30,20799.9,16,d
u125195,36,17611.027777777777,22,b
u125196,4,20750.0,4,c
u125197,3,23333.333333333332,3,b
u125198,1,70000.0,1,b
u125199,35,22914.2,21,a
u1252,1037,35533.269045323046,635,a
u12520,11,27454.545454545456,11,c
u125200,30,42999.96666666667,16,b
u125201,40,29074.9,26,b
u125202,30,16522.066666666666,16,d
u125203,30,16666.633333333335,16,a
u125204,573,28415.347294938918,531,a
u125205,2,25000.0,2,b
u125206,3,26000.0,3,a
u125207,10,21399.6,6,c
u125208,13,18768.923076923078,7,a
u125209,238,19483.147058823528,201,b
u12521,10,21800.0,10,b
u125210,30,27966.633333333335,16,b
u125211,50,25879.9,36,c
u125212,2,20000.0,2,a
u125213,30,30666.466666666667,16,c
u125214,35,28914.2,21,a
u125215,458,23010.91266375546,444,b
u125216,62,47967.6935483871,48,a
u125217,40,17899.925,26,a
u125218,13,20230.53846153846,7,b
u125219,127,23503.866141732284,105,b
u125220,30,27633.166666666668,16,c
u125221,7,28999.85714285714,5,c
u125222,41,17560.926829268294,27,a
u125223,30,15499.933333333332,16,b
u125224,4,46000.0,4,a
u125225,35,24542.714285714286,21,d
u125226,30,16233.2,16,a
u125227,30,2433.133333333333,16,b
u125228,33,44757.42424242424,19,d
u125229,2,28000.0,2,b
u12523,1410,45318.9475177305,678,a
u125230,35,17257.02857142857,21,b
u125231,3,22333.333333333332,3,b
u125232,10,15700.0,6,a
u125233,2,25500.0,2,b
u125234,30,5399.8,16,a
u125235,3,28666.666666666668,3,b
u125236,3,26666.666666666668,3,b
u125237,33,8514.969696969696,19,b
u125238,30,3899.9,16,c
u125239,53,21207.45283018868,39,a
u12524,5816,23961.65749656121,5802,b
u125240,30,30999.933333333334,16,b
u125241,4,22750.0,4,b
u125242,7,9571.142857142857,5,a
u125243,40,24699.85,26,b
u125244,30,23833.233333333334,16,a
u125245,86,48767.348837209305,70,c
u125246,16,20124.9375,8,b
u125247,30,10299.9,16,b
u125248,30,26866.566666666666,16,d
u125249,4,20500.0,4,b
u12525,1155,22244.153246753245,1121,a
u125250,31,5645.0,17,c
u125251,2,26000.0,2,b
u125252,30,6133.166666666667,16,b
u125253,50,32979.9,36,b
u125254,4,16250.0,4,c
u125255,4,25000.0,4,b
u125256,30,55133.26666666667,16,a
u125257,55,35727.181818181816,41,c
u125258,2,24000.0,2,b
u125259,47,48106.29787234042,27,b
u12526,140,14435.714285714286,138,a
u125260,7,10856.857142857143,5,a
u125261,4,22000.0,4,a
u125262,67,18805.89552238806,51,c
u125263,30,3433.233333333333,16,a
u125264,4,19500.0,4,b
u125265,46,27978.152173913044,32,a
u125266,181,22751.38674033149,174,b
u125267,30,27566.533333333333,16,c
u125268,30,21899.866666666665,16,b
u125269,13,4230.615384615385,7,d
u12527,19,17789.473684210527,19,a
u125270,30,25199.833333333332,16,b
u125271,40,44149.925,26,a
u125272,30,8033.266666666666,16,b
u125273,630,30760.30634920635,407,b
u125274,3,20333.333333333332,3,b
u125275,30,15066.6,16,a
u125276,10,17899.6,6,b
u125277,61,32147.426229508197,47,a
u125278,1,23000.0,1,c
u125279,50,18019.94,36,a
u125280,2,10000.0,2,a
u125281,30,32599.866666666665,16,b
u125282,30,18766.466666666667,16,b
u125283,30,20366.5,16,b
u125284,30,7066.533333333334,16,b
u125285,1,28000.0,1,d
u125286,30,33899.933333333334,16,a
u125287,44,19863.56818181818,26,b
u125288,30,32566.466666666667,16,a
u125289,72,27805.555555555555,58,a
u12529,8,30125.0,8,c
u125290,7,19714.0,5,a
u125291,4,20000.0,4,d
u125292,30,2766.5,16,c
u125293,7,17856.85714285714,5,d
u125294,3,21333.333333333332,3,b
u125295,40,35049.825,26,b
u125296,4,15750.0,4,a
u125297,116,30189.637931034482,102,a
u125298,4,21250.0,4,c
u125299,7,18999.85714285714,5,d
u1253,572,27016.613636363636,399,a
u12530,9,26555.555555555555,9,a
u125300,74,31391.783783783783,50,a
u125301,4,27000.0,4,b
u125302,30,20666.466666666667,16,c
u125303,2,21500.0,2,d
u125304,58,24758.55172413793,43,a
u125305,30,23066.533333333333,16,d
u125306,30,26299.9,16,b
u125307,30,31899.833333333332,16,b
u125308,10,18000.0,6,a
u125309,58,14172.344827586207,54,b
u12531,5,26200.0,5,a
u125310,1,21000.0,1,b
u125311,30,12566.6,16,a
u125312,7,20428.285714285714,5,a
u125313,557,20199.281867145422,553,b
u125314,60,23333.266666666666,46,a
u125315,87,23367.758620689656,67,b
u125316,30,32433.2,16,c
u125317,30,20266.4,16,a
u125318,300,14696.64,286,b
u125319,30,30199.866666666665,16,b
u12532,2,5500.0,2,a
u125320,30,11466.533333333333,16,b
u125321,30,16466.466666666667,16,a
u125322,1053,43706.527065527065,646,a
u125323,290,34951.713793103445,265,c
u125324,30,26799.833333333332,16,a
u125325,4,17500.0,4,c
u125326,30,35699.9,16,c
u125327,47,22191.382978723403,33,a
u125328,3,24000.0,3,b
u125329,3,35000.0,3,a
u12533,79,31886.01265822785,75,b
u125330,30,26666.6,16,d
u125331,2,23500.0,2,b
u125332,30,26033.1,16,d
u125333,30,25466.566666666666,16,a
u125334,30,19099.8,16,c
u125335,10,60100.0,10,a
u125336,4,10250.0,4,c
u125337,30,22966.533333333333,16,d
u125338,40,30824.85,26,b
u125339,79,24354.40506329114,65,d
u12534,6,22833.333333333332,6,b
u125340,4,27250.0,4,a
u125341,10,23199.8,6,d
u125342,30,4466.466666666666,16,b
u125343,30,5299.8,16,b
u125344,30,12899.933333333332,16,b
u125345,30,22566.466666666667,16,b
u125346,2194,22265.722424794894,1833,b
u125347,30,37366.433333333334,16,b
u125348,1,26000.0,1,b
u125349,30,23266.566666666666,16,a
u12535,813,31602.665436654366,568,b
u125350,3,19666.666666666668,3,a
u125351,106,22339.603773584906,91,a
u125352,50,17639.94,36,a
u125353,50,17999.96,36,c
u125354,30,15966.566666666668,16,d
u125355,4,10500.0,4,c
u125356,90,21955.51111111111,76,b
u125357,30,13433.233333333334,16,c
u125358,42,25071.404761904763,28,b
u125359,4,17000.0,4,c
u12536,35,26400.0,35,a
u125360,4,24250.0,4,b
u125361,30,24566.5,16,a
u125362,30,27833.3,16,b
u125363,145,29020.662068965517,130,b
u125364,30,22266.533333333333,16,d
u125365,30,25099.866666666665,16,b
u125366,40,27624.9,26,a
u125367,46,54173.84782608696,32,c
u125368,7,14142.57142857143,5,c
u125369,33,12484.727272727272,19,d
u12537,5,20400.0,5,b
u125370,92,26423.869565217392,77,b
u125371,30,39533.2,16,d
u125372,30,24166.6,16,b
u125373,60,24933.3,46,c
u125374,30,32066.6,16,a
u125375,30,19966.6,16,c
u125376,182,19115.362637362636,161,b
u125377,2,18500.0,2,b
u125378,42,19714.119047619046,25,b
u125379,10,19299.7,6,a
u12538,7,40000.0,7,b
u125380,90,19722.2,76,a
u125381,251,24812.725099601594,233,c
u125382,30,26899.9,16,c
u125383,4,12000.0,4,b
u125384,60,20133.216666666667,46,b
u125385,30,36133.26666666667,16,a
u125386,30,34666.53333333333,16,d
u125387,30,25233.3,16,d
u125388,30,17599.9,16,c
u125389,30,22033.166666666668,16,a
u12539,5,30200.0,5,a
u125390,187,21139.01604278075,173,a
u125391,62,18806.33870967742,47,b
u125392,50,29439.86,36,c
u125393,255,23929.38039215686,223,c
u125394,30,17299.8,16,c
u125395,40,32174.95,26,c
u125396,39,15256.28205128205,25,b
u125397,40,19924.925,26,b
u125398,31,7161.258064516129,17,a
u125399,169,23307.650887573964,131,c
u1254,208,20105.71153846154,116,c
u12540,5,9200.0,5,b
u125400,1259,32953.019062748215,933,b
u125401,30,15599.866666666667,16,a
u125402,62,24935.387096774193,24,d
u125403,30,29833.2,16,c
u125404,7,19571.285714285714,5,a
u125405,833,19709.40456182473,692,a
u125406,689,19462.959361393325,610,a
u125407,474,24447.183544303796,392,a
u125408,40,36549.9,26,b
u125409,40,21824.85,26,a
u12541,493,19188.624746450303,476,c
u125410,35,19685.571428571428,29,b
u125411,72,17194.36111111111,57,c
u125412,2,27000.0,2,b
u125413,618,22603.444983818772,390,a
u125414,80,19062.425,66,b
u125415,40,21724.8,26,a
u125416,30,28066.466666666667,16,d
u125417,6125,20341.51151020408,5276,a
u125418,30,31066.533333333333,16,b
u125419,22,12045.363636363636,14,b
u12542,4110,17498.755717761556,3851,a
u125420,547,20349.151736745887,514,b
u125421,50,18579.88,36,b
u125422,493,22624.673427991886,322,b
u125423,80,18737.4375,66,c
u125424,3,23333.333333333332,3,d
u125425,30,17466.466666666667,16,b
u125426,4,14000.0,4,a
u125427,4,22000.0,4,b
u125428,30,45633.13333333333,16,c
